`id`,`url`,`name`,`description`,`domain`,,
15417633,https://github.com/rahulrj/ChromeOverflowMenu,ChromeOverflowMenu,,Human-centered computing,,
15426725,https://github.com/samfaks/scaffold-playground-sam,scaffold-playground-sam,,Empty,,
15471020,https://github.com/jlmd/UpcomingMoviesMVP,UpcomingMoviesMVP,Implementation of MVP and Material Design using as repository a list of upcoming movies,Applied computing,,
15485606,https://github.com/five-guys/startup_01,startup_01,,Empty,,
15500909,https://github.com/h6ah4i/android-advancedrecyclerview,android-advancedrecyclerview,"RecyclerView extension library which provides advanced features. (ex. Google's Inbox app like swiping, Play Music app like drag and drop sorting)",Software and its engineering,,
15509641,https://github.com/paulirish/git-open,git-open,git command to open the github page/website for the repo,Human-centered computing,,
15525750,https://github.com/X140Yu/Developing_iOS_8_Apps_With_Swift,Developing_iOS_8_Apps_With_Swift,Stanford å…¬å¼€è¯¾ï¼ŒDeveloping iOS 8 Apps with Swift å­—å¹•ç¿»è¯‘,Software and its engineering,,
15531805,https://github.com/uxyheaven/UXYInjectio,UXYInjectio,UXYInjectio can use Protocol to share data that data has been autosaved.,Networks,,
15536213,https://github.com/garabik/grc,grc,generic colouriser,Human-centered computing,,
15536505,https://github.com/jayunit100/SparkStreamingApps,SparkStreamingApps,A spark sbt blueprint to build your own spark apps off of.,Software and its engineering,,
15548976,https://github.com/mrdoob/texgen.js,texgen.js,Procedural Texture Generator,Applied computing,,
15563546,https://github.com/azcpavel/OpenVBX-Plugin-Combined-Call-Transfer-beta,OpenVBX-Plugin-Combined-Call-Transfer-beta,,Applied computing,,
15573016,https://github.com/ekino/docker-neo4j-cluster,docker-neo4j-cluster,Create a Neo4j cluster with docker containers,Information systems,,
15592045,https://github.com/feross/standard,standard,,Software and its engineering,,
15612970,https://github.com/gseffy/score-language,score-language,score DSL and CLI = Slang (score-language),Human-centered computing,,
15623292,https://github.com/gapt/gapt,gapt,Clone of gapt (Generic Architecture for Proofs),Computing methodologies,,
15627284,https://github.com/etsy/Hound,Hound,Lightning fast code searching made easy,Software and its engineering,,
15646653,https://github.com/numberoverzero/bloop,bloop,ORM for DynamoDB,Information systems,,
15669545,https://github.com/aplura/tango,tango,An upcoming Splunk-managed Honeypot solution,Software and its engineering,,
15676204,https://github.com/facebook/fixed-data-table,fixed-data-table,A React table component designed to allow presenting thousands of rows of data.,Human-centered computing,,
15708243,https://github.com/siyuwei/SearchEngine,SearchEngine,,Information systems,,
15708458,https://github.com/laddmauigoa/parseQueue,parseQueue,,Information systems,,
15710174,https://github.com/pusher/atom-pair,atom-pair,An Atom package that allows for epic pair programming,Software and its engineering,,
15718946,https://github.com/performancecopilot/parfait,parfait,"A Java performance monitoring library, exposing and collecting metrics through a variety of outputs",Software and its engineering,,
15729314,https://github.com/GuosongChen/opencv,opencv,Open Source Computer Vision Library,Applied computing,,
15743643,https://github.com/davecaos/tacks,tacks,"Reatime multiplayer sailing game, in your browser",Applied computing,,
15753913,https://github.com/rkdec89/mysql-server,mysql-server,The world's most popular open source database. Please note that the repository structure may still be subject to change.,Information systems,,
15759579,https://github.com/banhtieu/Tiny-MVC,Tiny-MVC,,Software and its engineering,,
15778405,https://github.com/mikepenz/MaterialDrawer,MaterialDrawer,A simple take on creating a easy to use and fast material drawer implementation,Software and its engineering,,
15793721,https://github.com/kcodes/stackerAJAX,stackerAJAX,Learn jQuery AJAX Patterns,Software and its engineering,,
15794603,https://github.com/zweifisch/ob-http,ob-http,make http request within org-mode babel,Software and its engineering,,
15867274,https://github.com/Jack000/expose,expose,Dead simple static site generator for photo/editorial mix content,Human-centered computing,,
15915198,https://github.com/HangmanFu/MyPublicView,MyPublicView,public common view,Empty,,
15956179,https://github.com/fefun/Hover,Hover,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS.",Human-centered computing,,
15962985,https://github.com/ericelliott/essential-javascript-links,essential-javascript-links,,Information systems,,
15998060,https://github.com/Mohits-Org/W15-lab04,W15-lab04,Base repository for W15-lab04.  Will be OPEN SOURCE code.,Software and its engineering,,
16020916,https://github.com/freeall/create-repository,create-repository,WIP,Software and its engineering,,
16030648,https://github.com/ReduxFramework/elusive-iconfont,elusive-iconfont,Open-Source Iconfont.,Human-centered computing,,
16077481,https://github.com/lestex/instavpn,instavpn,the most user-friendly L2TP/IPsec VPN server,Networks,,
16116800,https://github.com/wallneradam/sleepy.mongoose,sleepy.mongoose,A REST interface for MongoDB,Information systems,,
16154948,https://github.com/omergul123/Discovery,Discovery,A simple library to discover and retrieve data from nearby devices.,Networks,,
16174927,https://github.com/Flipboard/react-canvas,react-canvas,High performance <canvas> rendering for React components,Applied computing,,
16195282,https://github.com/joelcoxokc/ui-aurelia,ui-aurelia,,Software and its engineering,,
16219560,https://github.com/talw/crisp-compiler,crisp-compiler,"A compiler for Crisp (Lisp/Scheme-inspired language) in Haskell, with an LLVM backend",Software and its engineering,,
16224803,https://github.com/yazdani/sherpa_mission,sherpa_mission,This package includes the catkin packages depended on the EU project sherpa related tasks,Applied computing,,
16230400,https://github.com/estree/estree,estree,The ESTree Spec,General and reference,,
16290623,https://github.com/airosa/sdmx-json-new,sdmx-json-new,,Software and its engineering,,
16307010,https://github.com/mojaray2k/naked-wordpress,naked-wordpress,Wordpress for designers who don't know Wordpress,Software and its engineering,,
16310355,https://github.com/udacity/Sunshine-Version-2,Sunshine-Version-2,The official repository for Developing Android Apps,Software and its engineering,,
16363717,https://github.com/obec/ghost-dnd,ghost-dnd,,Empty,,
16409333,https://github.com/WesleydeSouza/calendar-base,calendar-base,Base methods for generating calendars using JavaScript.,Software and its engineering,,
16415741,https://github.com/Leon0824/vccw,vccw,Vagrant + Chef + WordPress,Software and its engineering,,
16423884,https://github.com/github/gsoc,gsoc,GitHub participates in the Google Summer of Code,General and reference,,
16428381,https://github.com/cyphunk/humanism.sh,humanism.sh,,Human-centered computing,,
16534152,https://github.com/tableflip/guvnor,guvnor,A node process manager that isn't spanners all the way down,Applied computing,,
16550843,https://github.com/Kendallmdalton/K12Coding-RubyonRails,K12Coding-RubyonRails,"Engineered web application tool for K-12 students, allowing the ability to write and edit HTML/CSS for live school microsite. Tasks included SQLite database creation and client side layout, while also building admin accessible CMS functionality",Software and its engineering,,
16569855,https://github.com/cascadian/geostack-tilestream,geostack-tilestream,,Empty,,
16611808,https://github.com/perfectplasma/WP-Job-Manager,WP-Job-Manager,"Manage job listings from the WordPress admin panel, and allow users to post jobs directly to your site.",Human-centered computing,,
16622735,https://github.com/brson/rustle,rustle,Install a Cargo application from source without a preexisting Rust installation,Applied computing,,
16638704,https://github.com/ChloeG/MuseumFinder,MuseumFinder,YRS Upload Live Museum Finder,Information systems,,
16640920,https://github.com/DalekBaldwin/check-it,check-it,,Software and its engineering,,
16647116,https://github.com/hyperoslo/Form,Form,JSON driven forms,Software and its engineering,,
16691009,https://github.com/pekeq/git-zip,git-zip,gitã®å·®åˆ†ã‚’ZIPã§ãƒ€ã‚¦ãƒ³ãƒ­ãƒ¼ãƒ‰ã—ãŸã„,Not found,,
16717734,https://github.com/kielhong/kiel-web,kiel-web,gradle + spring-boot + spring-webmvc + spring-data-jpa + spring-security + spock test,Software and its engineering,,
16723951,https://github.com/jbnicolai/generator-flux-webapp,generator-flux-webapp,Flux web app Yeoman generator. Based on ReactJS.,Software and its engineering,,
16730686,https://github.com/yosaucebox/tumblrtheme,tumblrtheme,A modified tumblr theme,Human-centered computing,,
16733587,https://github.com/cliren/webpack-karma-gulp-es6,webpack-karma-gulp-es6,webpack es6,Software and its engineering,,
16741757,https://github.com/rancherio/os,os,The easiest way to run Docker in production,Software and its engineering,,
16754990,https://github.com/JonCubed/GitReleaseNotes,GitReleaseNotes,Easily generate release notes,Human-centered computing,,
16770502,https://github.com/int-index/kalium,kalium,Translate Pascal into Haskell,Software and its engineering,,
16782015,https://github.com/roots/sage,sage,"WordPress starter theme based on HTML5 Boilerplate, gulp, Bower, and Bootstrap",Human-centered computing,,
16792291,https://github.com/PrismLibrary/Prism,Prism,,Software and its engineering,,
16798228,https://github.com/albrow/vdom,vdom,A virtual dom implementation written in go which is compatible with gopherjs,Applied computing,,
16834666,https://github.com/rvazarkar/KrbCredExport,KrbCredExport,Exports Kerberos KrbCred Tickets for use in Mimikatz/Beacon from a Kerberos CCache File,Software and its engineering,,
16837900,https://github.com/RickWong/react-isomorphic-starterkit,react-isomorphic-starterkit,Isomorphic starterkit with server-side React rendering.,Software and its engineering,,
16846494,https://github.com/royriojas/esformatter-jsx,esformatter-jsx,esformatter plugin: format jsx files (or js files with Facebook React JSX Syntax),Software and its engineering,,
16904075,https://github.com/vastcharade/sublime-cpp11,sublime-cpp11,Replacement self-contained C++11 syntax definition for Sublime Text,Software and its engineering,,
16949824,https://github.com/shakesoda/lurker,lurker,Auto-swaps changed Lua files in a running LÃ–VE project,Software and its engineering,,
16988042,https://github.com/eiriklv/fluxity-starter-auth,fluxity-starter-auth,"Starter-kit with React, (custom) Flux, React Router and Passport. So isomorphic that you can even turn off browser JavaScript.",Software and its engineering,,
16988139,https://github.com/singro/v2ex,v2ex,An iOS client for v2ex.com,Applied computing,,
17009322,https://github.com/andrewtischenko/wordpress-landing-page-lesson,wordpress-landing-page-lesson,Ð¡Ð¾Ð·Ð´Ð°Ð½Ð¸Ðµ Landing Page Ð½Ð° WordPress,Human-centered computing,,
17020688,https://github.com/owensd/apous,apous,,Software and its engineering,,
17021738,https://github.com/denley/courier,courier,A delivery service for Android Wear. Courier uses the DataApi and MessageApi to deliver objects between devices simply and cleanly.,Networks,,
17036156,https://github.com/naterocom/bootstrap-slider,bootstrap-slider,A complete rewrite of the original bootstrap-slider by Stefan Petre.,Human-centered computing,,
17038695,https://github.com/johnlui/AutoLayout,AutoLayout,ã€ŠAuto Layout ä½¿ç”¨å¿ƒå¾—ã€‹ç³»åˆ—æ–‡ç« ä»£ç ä»“åº“ ,Human-centered computing,,
17059127,https://github.com/fidelsurtida-onehalf/ohsnap,ohsnap,,Information systems,,
17070556,https://github.com/w446108264/XhsWelcomeAnim,XhsWelcomeAnim,å°çº¢ä¹¦æ¬¢è¿Žå¼•å¯¼ç¬¬äºŒç‰ˆ,Human-centered computing,,
17081302,https://github.com/PeerJ/paper-now,paper-now,"Create, edit and display a journal article, entirely in GitHub",Human-centered computing,,
17134485,https://github.com/Jmarques/6max-Skype-Button,6max-Skype-Button,,Empty,,
17139019,https://github.com/yooneeed/DataScienceSpecialization.github.io,DataScienceSpecialization.github.io,http://DataScienceSpecialization.github.io,Information systems,,
17143234,https://github.com/icemarkliang/Code,Code,,Empty,,
17169141,https://github.com/RescueTech/MPMark,MPMark,MultiPurpose Market,Information systems,,
17193964,https://github.com/android-rooting-tools/libmsm_vfe_read_exploit,libmsm_vfe_read_exploit,CVE-2014-4321 exploit,Security and privacy,,
17251459,https://github.com/shamanth26/datasharing,datasharing,The Leek group guide to data sharing ,General and reference,,
17273246,https://github.com/logotype/hashdog,hashdog,"Break MD5 hashes using wordlists, password lists and string permutations",Security and privacy,,
17296591,https://github.com/elastic/kibana,kibana,Kibana,Information systems,,
17322266,https://github.com/jo541/Gestionnaire-de-ticket,Gestionnaire-de-ticket,,Applied computing,,
17328893,https://github.com/MengTo/DesignerNewsApp,DesignerNewsApp,,Applied computing,,
17332041,https://github.com/plietar/spotify-connect,spotify-connect,,Applied computing,,
17373284,https://github.com/bruce-at-ompty/mockup-designer,mockup-designer,The mockup tool that uses your local storage as backend.,Software and its engineering,,
17392942,https://github.com/PimsJay01/css-cursor,css-cursor,Cross-Browser CSS Cursor Library,Human-centered computing,,
17466008,https://github.com/r00k/AMA,AMA,Ask Me Anything,General and reference,,
17466721,https://github.com/sbabicki/bioin401,bioin401,,Information systems,,
17472048,https://github.com/suvash/hulaaki,hulaaki,An MQTT 3.1.1 client library written in Elixir,Networks,,
17479978,https://github.com/william-silversmith/norm,norm,A SQL builder that doesn't force its opinions on you. Just pastes SQL together in a constructive manner.,Human-centered computing,,
17529102,https://github.com/MaverickGames/Atlas-Packer,Atlas-Packer,,Applied computing,,
17532093,https://github.com/GoBelieveIO/im_android,im_android,android sdk,Applied computing,,
17539972,https://github.com/OpenZWave/open-zwave-control-panel,open-zwave-control-panel,"The OpenZWave Control Panel (ozwcp for short) is an application built on the OpenZWave library that permits users to query, manage and monitor Z-Wave nodes and networks. It provides a web based user interface using AJAX principles.",Information systems,,
17593904,https://github.com/Alexey-T/ATSynEdit,ATSynEdit,Edit control for Lazarus,Human-centered computing,,
17629210,https://github.com/RobertHerter/u-boot-netx,u-boot-netx,u-boot for Hilscher NETX500,Hardware,,
17646483,https://github.com/rune-b/BBBL,BBBL,,Information systems,,
17648544,https://github.com/Xenoveritas/js-timer,js-timer,JavaScript library for creating countdown timers (or clocks or really anything of that nature),Software and its engineering,,
17664209,https://github.com/ChenYilong/SMSCodeButton,SMSCodeButton,å¯ç”¨ä½œçŸ­ä¿¡éªŒè¯ç çš„å€’è®¡æ—¶ Button,Applied computing,,
17708574,https://github.com/alexjlockwood/material-check-mark-animation,material-check-mark-animation,,Human-centered computing,,
17746668,https://github.com/HipsterBrown/hoodie-template-app-chat,hoodie-template-app-chat,A boilerplate module you can use to start with chat in the frontend and build your own application on it.,Software and its engineering,,
17753126,https://github.com/orhanobut/logger,logger,"Simple, pretty and powerful log for android",Software and its engineering,,
17784660,https://github.com/ashisroy/datasciencecoursera,datasciencecoursera,This is to store all files and data sets for Data Science Toolbox,Empty,,
17785086,https://github.com/jpadilla/juicebox,juicebox,Virtual machine templates useful for workshops and hackathons.,Software and its engineering,,
17830752,https://github.com/tel3342311/tel3342311.github.io,tel3342311.github.io,,Information systems,,
17840201,https://github.com/sarvex/ReactiveMongo,ReactiveMongo,"Non-blocking, Reactive MongoDB Driver for Scala",Information systems,,
17865733,https://github.com/java-decompiler/jd-gui,jd-gui,"JD-GUI, a standalone graphical utility that displays Java source codes of â€œ.classâ€ files",Software and its engineering,,
17867788,https://github.com/HenrikJoreteg/hjs-webpack,hjs-webpack,Helpers/presets for setting up webpack with hotloading react and ES6(2015) using Babel.,Software and its engineering,,
17879187,https://github.com/jmacd/xdelta-devel,xdelta-devel,TEMPORARY Branch of https://github.com/jmacd/xdelta,Software and its engineering,,
17921081,https://github.com/GKerison/weibo_android_sdk,weibo_android_sdk,æ–°æµªå¾®åš Android SDK,Software and its engineering,,
17922358,https://github.com/sporifolous/vagrantpress,vagrantpress,A WordPress Development Environment With Vagrant/Puppet,Software and its engineering,,
17924077,https://github.com/dtan4/terraforming,terraforming,Convert existing AWS resource to tfstate,Information systems,,
17941398,https://github.com/leotrieu/Code4Startup.Ninja,Code4Startup.Ninja,,Software and its engineering,,
17964103,https://github.com/ybensacq/flux,flux,Application Architecture for Building User Interfaces,Software and its engineering,,
17982139,https://github.com/samuelmartingc/customValidatorAnnotation,customValidatorAnnotation,beta,Applied computing,,
17982701,https://github.com/OKNoah/readable-proxy,readable-proxy,Node proxy server attempting to fetch readable contents from any provided URL.,Information systems,,
18006157,https://github.com/jondot/awesome-react-native,awesome-react-native,,General and reference,,
18013712,https://github.com/iSimar/HackerNews-React-Native,HackerNews-React-Native,HackerNews iOS APP. Made with React Native. ,Applied computing,,
18022219,https://github.com/esp8266/Arduino,Arduino,Arduino IDE for ESP8266,Hardware,,
18026805,https://github.com/darrennight/SquareGridView,SquareGridView,gridViewè‡ªé€‚åº”å¸ƒå±€Make GridView item is Square,Software and its engineering,,
18028838,https://github.com/wdongxv/DDDProxy,DDDProxy,è‡ªåŠ¨ä»£ç†è½¯ä»¶ä¸€æžš,Security and privacy,,
18029648,https://github.com/automl/RoBO,RoBO,RoBO: a Robust Bayesian Optimization framework,Computing methodologies,,
18035907,https://github.com/stsfin/RetropieLimelightInstaller,RetropieLimelightInstaller,Moonlight installer script for retropie,Human-centered computing,,
18046266,https://github.com/Bioconductor-mirror/nem,nem,,Information systems,,
18054793,https://github.com/labstack/echo,echo,Fast HTTP router + micro web framework,Information systems,,
18059452,https://github.com/andybalholm/cascadia,cascadia,CSS selector library in Go,Software and its engineering,,
18059812,https://github.com/codeminders/javadrone,javadrone,Java API and demo programs to control Parrot's AR.Drone.,Applied computing,,
18097224,https://github.com/esneider/debug,debug,Debugging like a sir in C,Software and its engineering,,
18129978,https://github.com/vaszol/Move,Move,Ð¿Ñ€Ð¸Ð¼ÐµÑ€ Ð¸Ð· ÐºÑƒÑ€ÑÐ° Ð½Ð° ÑÐ°Ð¹Ñ‚Ðµ Java-course.ru,Applied computing,,
18199108,https://github.com/alexnatch/titan.TestPorts.SIPmsg,titan.TestPorts.SIPmsg,,Software and its engineering,,
18221297,https://github.com/emptyhills/april1st,april1st,,Empty,,
18236982,https://github.com/wasabeef/richeditor-android,richeditor-android,RichEditor for Android is a beautiful Rich Text WYSIWYG Editor for Android.,Human-centered computing,,
18257960,https://github.com/luin/ioredis,ioredis,"A delightful, performance-focused Redis client for Node and io.js.",Information systems,,
18258297,https://github.com/JackiW/hello-world,hello-world,Jacki's first repository,Empty,,
18260477,https://github.com/open-orchestra/open-orchestra,open-orchestra,,Information systems,,
18272904,https://github.com/wordset/wordset,wordset,The public tracker for wordset,General and reference,,
18290070,https://github.com/jochuing/ReadWriteTest1,ReadWriteTest1,,Applied computing,,
18313948,https://github.com/Yalantis/FoldingTabBar.iOS,FoldingTabBar.iOS,Folding Tab Bar and Tab Bar Controller,Human-centered computing,,
18355741,https://github.com/ariarezaei/rapidstor,rapidstor,Monitoring System for Rapid Storage Systems,Information systems,,
18395213,https://github.com/agapkinao/AndroidNativeTemplate,AndroidNativeTemplate,,Software and its engineering,,
18415473,https://github.com/AdolfVonKleist/Phonetisaurus,Phonetisaurus,Phonetisaurus G2P,Applied computing,,
18418200,https://github.com/epictest/infinity,infinity,A vichan fork permitting users to create their own boards,Applied computing,,
18429672,https://github.com/ConsensusResearch/Scorex-Lagonaki,Scorex-Lagonaki,Ultra-compact cryptocurrency engine for hacking around within just 4K lines of Scala code,Security and privacy,,
18461617,https://github.com/DhirajGehlot/Python,Python,All python image processing basics,Applied computing,,
18469788,https://github.com/digicoop/kaiwa,kaiwa,Stanza.io webrtc capable xmpp client <3,Human-centered computing,,
18498547,https://github.com/jaredonline/rust-php,rust-php,,Software and its engineering,,
18507554,https://github.com/lex109/seedlab,seedlab,Syracuse SEED labs in shiyanlou.com,Security and privacy,,
18513548,https://github.com/gxy0451/cas,cas,Apereo CAS - Single Sign On for the Web,Security and privacy,,
18552022,https://github.com/jupyter/jupyter_notebook,jupyter_notebook,Jupyter Interactive Notebook,Software and its engineering,,
18623771,https://github.com/martinstrahilovski/3dprinter,3dprinter,3D food printer in space,Empty,,
18646362,https://github.com/MKolman/listi-na-kolokvijih,listi-na-kolokvijih,Listi na kolokvijih pri razliÄnih predmetih,General and reference,,
18655199,https://github.com/basscss/basscss,basscss,Low-level CSS Toolkit,Software and its engineering,,
18674058,https://github.com/mafintosh/chromecasts,chromecasts,Query your local network for Chromecasts and have them play media,Networks,,
18714651,https://github.com/KalpeshMangukiya/react-native,react-native,A framework for building native apps with React.,Applied computing,,
18719465,https://github.com/kamelbouyacoub/films_adw,films_adw,,Applied computing,,
18781956,https://github.com/ResearchKit/AppCore,AppCore,Core code shared by the initial ResearchKit apps.,Software and its engineering,,
18790667,https://github.com/grant/react-talk,react-talk,An introductory talk about React.,General and reference,,
18810686,https://github.com/SnapKit/Masonry,Masonry,"Harness the power of AutoLayout NSLayoutConstraints with a simplified, chainable and expressive syntax. Supports iOS and OSX Auto Layout",Software and its engineering,,
18821370,https://github.com/dvyukov/go-fuzz,go-fuzz,Coverage-guided fuzzer for Go,Software and its engineering,,
18822502,https://github.com/elviswf/pattern_classification,pattern_classification,A collection of tutorials and examples for solving and understanding machine learning and pattern classification tasks,Computing methodologies,,
18847237,https://github.com/mikeflynn/egg.js,egg.js,A simple javascript library to add easter eggs to web pages.,Software and its engineering,,
18869596,https://github.com/forkingdog/UITableView-FDTemplateLayoutCell,UITableView-FDTemplateLayoutCell,Template auto layout cell for automatic UITableView height calculating,Software and its engineering,,
18903735,https://github.com/lonetwin/supycache,supycache,Simple yet capable caching using decorators for python code,Software and its engineering,,
18904813,https://github.com/atom/electron,electron,Build cross platform desktop apps with web technologies,Software and its engineering,,
18937463,https://github.com/andforce/iBeebo,iBeebo,,Applied computing,,
18993586,https://github.com/juankysoriano/Zen,Zen,Zen! An open source meditation sketch for Android,Human-centered computing,,
19010386,https://github.com/Bilibili/ijkplayer,ijkplayer,"Android/iOS video player based on FFmpeg n2.8, with MediaCodec, VideoToolbox support.",Applied computing,,
19018850,https://github.com/mysqlplus/TServer--TClient,TServer--TClient,,Empty,,
19047987,https://github.com/dbachelder/CreditCardEntry,CreditCardEntry,"Smooth UI for Credit Card Entry on Android device, regex check for supported credit card types and luhn check. Inspired by Square credit card entry interface",Software and its engineering,,
19085523,https://github.com/phith0n/minos,minos,,Information systems,,
19099635,https://github.com/sksintoca/real-world-flexbox,real-world-flexbox,examples of different ways you can start using flexbox today,Applied computing,,
19122404,https://github.com/ThePacielloGroup/aviewer,aviewer,"Inspection tool for Windows accessibility API information (MSAA, IAccessible2, UI Automation, ARIA, HTML DOM)",Applied computing,,
19147330,https://github.com/brandontheis/SMQTK,SMQTK,,Information systems,,
19153219,https://github.com/X4roth/picbreeder-clone-j,picbreeder-clone-j,J,Information systems,,
19185130,https://github.com/jaws-framework/JAWS,JAWS,JAWS: The Serverless Application Framework â€“ Uses bleeding-edge AWS services to redefine how to build massively scalable (and cheap)  apps!,Software and its engineering,,
19314846,https://github.com/WorkIdea/Hover,Hover,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS.",Human-centered computing,,
19320997,https://github.com/moose-team/friends,friends,One True P2P Chat - by Team MOOSE,Human-centered computing,,
19329970,https://github.com/tobilg/iwyu-build,iwyu-build,"Docker container to be used for building other containers, including llvm clang 3.4 and IWYU",Applied computing,,
19379132,https://github.com/giveme13s/android_kernel_oneplus_msm8974,android_kernel_oneplus_msm8974,,Computer systems organization,,
19517346,https://github.com/sanyaa/coffee,coffee,,Applied computing,,
19525779,https://github.com/tomekwi/isomorphic-ensure,isomorphic-ensure,:last_quarter_moon: Use webpack loaders seamlessly â€“ in node as well as in the browser.,Software and its engineering,,
19537063,https://github.com/bruceglory/gitskills,gitskills,,Empty,,
19552315,https://github.com/gelmernan/egit-github,egit-github,GitHub Mylyn Connector,Applied computing,,
19569279,https://github.com/contentful-labs/Stargate,Stargate,A communication channel from your Mac to your watch.,Networks,,
19581764,https://github.com/vsmaks/audiostream-metadata-retriever,audiostream-metadata-retriever,this library allow you to retrieve metadata from audiostream,Applied computing,,
19594347,https://github.com/Nododo/ADo_GuideView,ADo_GuideView,è½¬åœˆçš„ç”¨æˆ·å¼•å¯¼é¡µ(ä»¿ç½‘æ˜“bobo),Applied computing,,
19600642,https://github.com/kensupernova/yodel-demo-android,yodel-demo-android,A Demo app utilizing the Yodel demo server stack,Applied computing,,
19612571,https://github.com/keith/dotfiles,dotfiles,"My vim, zsh, tmux, and OS X dotfiles",Human-centered computing,,
19630614,https://github.com/euseibus/Corange,Corange,Pure C Game Engine,Applied computing,,
19637265,https://github.com/tharun-b/FLEXclusion,FLEXclusion,Balancing Cache Capacity and On-chip Bandwidth via Flexible Exclusion,Hardware,,
19641501,https://github.com/tehzi/family,family,Ñ€ÐµÐ´Ð°ÐºÑ‚Ð¾Ñ€ ÑÐµÐ¼ÑŒÐ¸,Information systems,,
19644716,https://github.com/alexanderzobnin/grafana-zabbix,grafana-zabbix,Zabbix API datasource for Grafana dashboard,Applied computing,,
19664730,https://github.com/wjtorres/go,go,The Open Source Data Science Masters,General and reference,,
19685186,https://github.com/simple-rtmp-server/srs-sea,srs-sea,The SEA(Stream Encoder for Android) publish live stream to SRS over HTTP-FLV.,Networks,,
19689982,https://github.com/zgp1027/NHBalancedFlowLayout,NHBalancedFlowLayout,UICollectionViewLayout subclass for displaying items of different sizes in a grid without wasting any visual space. Inspired by: http://www.crispymtn.com/stories/the-algorithm-for-a-perfectly-balanced-photo-gallery,Software and its engineering,,
19696936,https://github.com/igorprado/react-notification-system,react-notification-system,A notification system made in React fully customized,Applied computing,,
19710500,https://github.com/jhurray/JHChainableAnimations,JHChainableAnimations,Chainable Animations in Objective-C,Software and its engineering,,
19717550,https://github.com/x0r1/WIN_JELLY,WIN_JELLY,Windows GPU RAT PoC by Team Jellyfish,Applied computing,,
19755185,https://github.com/choener/CMcompare,CMcompare,Comparison of Infernal covariance models,Mathematics of computation,,
19755702,https://github.com/trifonnt/killbill-hello-world-java-plugin,killbill-hello-world-java-plugin,Hello World Kill Bill plugin in Java,Applied computing,,
19758699,https://github.com/worrallj/Spoon-Knife,Spoon-Knife,This repo is for demonstration purposes only.,General and reference,,
19761685,https://github.com/mobitar/Starburst,Starburst,A collection of animated image sequences for Apple Watch,Human-centered computing,,
19790971,https://github.com/iSolutions-jdoo/CalmCamel,CalmCamel,A Sass and JavaScript library for styling profile images and comment sections,Software and its engineering,,
19820804,https://github.com/lance-123213/dwz_Thinkphp,dwz_Thinkphp,æ•´åˆDWZå‰ç«¯æ¡†æž¶å’ŒthinkphpåŽå°æ¡†æž¶çš„1ä¸ªåº”ç”¨ã€‚æ–¹ä¾¿å¤§å®¶å¼€å‘ä¼ä¸šçº§åº”ç”¨ã€‚,Software and its engineering,,
19823479,https://github.com/gamelife1314/PHPZip,PHPZip,PHP Class to create archives of compressed files in ZIP format.,Software and its engineering,,
19936916,https://github.com/concurrentdevelopment/HtmlAttributeHelper,HtmlAttributeHelper,,Software and its engineering,,
19943063,https://github.com/xiaochao/webpy,webpy,web.py is a web framework for python that is as simple as it is powerful. ,Information systems,,
20008478,https://github.com/toumingyu/SmoothProgressBar,SmoothProgressBar,A small Android library allowing you to have a smooth and customizable horizontal indeterminate ProgressBar,Software and its engineering,,
20029138,https://github.com/devnixs/ODataAngularResources,ODataAngularResources,Allows making OData queries from angular resources,Information systems,,
20029706,https://github.com/blackzig/Hospital,Hospital,ExercÃ­cio,Applied computing,,
20030610,https://github.com/emclab/banquetx,banquetx,,Applied computing,,
20064306,https://github.com/oprotono/MasterDo,MasterDo,,Empty,,
20104020,https://github.com/tumbudu/SwiftPractice,SwiftPractice,,Applied computing,,
20138487,https://github.com/imagemagick/ImageMagick,ImageMagick,"Create, edit, compose, or convert bitmap images",Applied computing,,
20163538,https://github.com/kelseyhightower/kubestack,kubestack,Managing Kubernetes with Packer and Terraform.,Information systems,,
20224741,https://github.com/TeamQuestionIt/GGJ_Qit_Unity5,GGJ_Qit_Unity5,Unity 5 version of original game.,Applied computing,,
20226295,https://github.com/ian000/gulp-connect-pm2,gulp-connect-pm2,Gulp plugin to run a webserver (with LiveReload and PM2),Information systems,,
20265215,https://github.com/hitYOUcry/android-stackblur,android-stackblur,"Android StackBlur is a library that can perform a blurry effect on a Bitmap based on a gradient or radius, and return the result. The library is based on the code of Mario Klingemann.",Software and its engineering,,
20285835,https://github.com/dotch/angular-express-starter,angular-express-starter,Starter Kit for Angular apps with an Express-powered Node server.,Software and its engineering,,
20311740,https://github.com/suruiqiang/NOTTaskPaperForIOS,NOTTaskPaperForIOS,Source code for the original TaskPaper for iOS.,Not found,,
20349010,https://github.com/BenWise9000/FOSUserBundle-HWIOAuthBundle-integration,FOSUserBundle-HWIOAuthBundle-integration,,Security and privacy,,
20378057,https://github.com/robturner/incubator-mrql,incubator-mrql,Mirror of Apache MRQL (Incubating),Information systems,,
